ClientId: 1059
Lamp 6/21
Phone 5/19
Blu-Ray 8/7
Phone 12/20
Shoes 11/21
Textbook 8/17
Lamp 8/6
Song 3/15
Phone 7/1
Textbook 8/19
MovieRental 6/17
Shoes 5/8
Textbook 1/20
Shoes 6/1
Shoes 7/9
Textbook 7/16
Song 2/10
Phone 8/16
Textbook 4/5
Song 11/21
Blu-Ray 9/1
Blu-Ray 12/6
Textbook 6/4
Blu-Ray 1/1
MovieRental 1/22
Textbook 11/1
Textbook 1/10
Lamp 6/4
MovieRental 10/17
MovieRental 1/8
Song 9/18
Lamp 10/3
Phone 8/15
Phone 2/4
Phone 7/13
Lamp 3/4
Lamp 2/12
Textbook 6/22
Shoes 2/11
MovieRental 8/12
Song 6/25
Lamp 2/23
Textbook 4/8
Blu-Ray 1/5
Shoes 3/1
MovieRental 12/9
Textbook 8/21
Textbook 4/20
Shoes 9/9
MovieRental 5/2
MovieRental 3/26
Lamp 3/16
Song 10/23
MovieRental 10/11
Song 4/6
Shoes 9/8
MovieRental 10/2
Song 4/12
Song 6/26
Phone 11/10
Textbook 7/7
Textbook 1/15
Song 7/6
Lamp 2/1
MovieRental 11/11
Song 10/18
Song 10/17
Shoes 3/20
Textbook 3/11
Song 6/11
Blu-Ray 2/14
Blu-Ray 3/11
Blu-Ray 1/24
Phone 6/18
Phone 10/13
Lamp 4/7
Blu-Ray 3/18
Textbook 10/15
Textbook 7/17
Shoes 1/4
MovieRental 3/26
Phone 3/15
Blu-Ray 1/20
Phone 2/1
Shoes 3/9
Phone 12/12
Phone 5/18
MovieRental 5/22
Song 6/15
Song 1/11
Textbook 4/20
Phone 9/24
Textbook 9/25
Shoes 9/19
MovieRental 5/4
Textbook 8/16
Shoes 3/12
Lamp 8/8
Lamp 2/7
Blu-Ray 8/2
Phone 4/18
Phone 1/26
Song 12/24
MovieRental 6/8
Textbook 4/4
Lamp 11/9
MovieRental 8/21
Lamp 1/3
Textbook 5/7
Lamp 5/10
Textbook 3/6
Shoes 2/19
Lamp 12/11
Lamp 5/18
Blu-Ray 10/5
Phone 5/23
Blu-Ray 1/16
Phone 2/13
Blu-Ray 7/16
Song 3/21
Blu-Ray 3/24
Song 10/25
Song 12/2
Phone 2/4
Lamp 10/15
Blu-Ray 7/25
Lamp 6/26
Phone 7/3
Textbook 8/13
Blu-Ray 9/25
Song 2/24
Phone 3/4
Textbook 10/5
Song 6/5
Blu-Ray 1/25
Shoes 3/26
Blu-Ray 12/14
Blu-Ray 10/17
Song 10/16
Lamp 5/5
MovieRental 4/10
MovieRental 6/26
Shoes 12/3
Lamp 7/21
Shoes 4/21
Song 8/9
Lamp 5/7
Textbook 3/22
Textbook 4/14
Blu-Ray 4/17
Phone 6/8
Shoes 12/17
Phone 11/13
Song 2/15
Phone 7/10
Shoes 6/3
Shoes 2/19
Song 5/15
Blu-Ray 10/19
Lamp 9/22
Lamp 10/7
MovieRental 8/18
Phone 4/6
Shoes 12/4
Lamp 7/6
MovieRental 4/8
Textbook 12/26
Song 8/1
Phone 7/13
MovieRental 3/13
Shoes 4/18
Phone 2/15
Textbook 5/7
Lamp 4/16
Phone 2/12
MovieRental 4/10
Phone 3/18
Shoes 11/13
Phone 11/24
Phone 9/14
Shoes 3/9
Song 10/9
Phone 12/24
Blu-Ray 5/14
Song 4/21
Lamp 2/20
MovieRental 11/14
Shoes 3/24
Blu-Ray 2/20
Shoes 10/16
Lamp 2/16
Blu-Ray 12/23
Textbook 9/15
MovieRental 11/3
MovieRental 2/5
Lamp 2/20
Blu-Ray 11/1
MovieRental 1/6
Shoes 1/22
MovieRental 6/4
Song 10/23
Phone 1/18
Lamp 1/20
Song 12/12
Textbook 11/21
Song 3/17
Blu-Ray 2/18
Phone 5/11
Phone 9/2
Shoes 7/9
Blu-Ray 1/14
Lamp 6/10
Textbook 10/10
MovieRental 9/3
Song 11/13
Lamp 4/9
Song 4/6
MovieRental 2/24
Shoes 8/9
Shoes 8/16
Textbook 10/6
Phone 6/2
Phone 4/7
MovieRental 5/21
Textbook 9/5
Lamp 12/19
Textbook 9/26
Shoes 1/20
Lamp 2/8
Textbook 1/15
Blu-Ray 4/2
Textbook 5/19
Lamp 5/7
Song 9/17
Phone 6/20
Shoes 2/25
Lamp 7/26
MovieRental 11/17
Lamp 7/18
Song 1/4
Song 6/8
Shoes 4/20
Textbook 1/1
Shoes 2/1
Phone 6/25
Blu-Ray 8/14
Blu-Ray 2/24
Shoes 10/16
Song 6/16
MovieRental 9/12
Phone 8/1
Lamp 10/25
Phone 1/23
Song 9/22
MovieRental 10/21
Blu-Ray 12/10
Blu-Ray 10/18
Shoes 3/14
Song 9/13
Lamp 5/7
Textbook 2/16
Lamp 10/20
Textbook 2/25
Blu-Ray 1/22
Song 8/22
Shoes 2/12
Phone 3/4
Shoes 12/14
Blu-Ray 12/20
Shoes 4/3
Phone 1/16
Textbook 2/21
Lamp 6/13
MovieRental 5/5
MovieRental 7/18
Shoes 2/3
Phone 11/10
Lamp 3/10
Song 9/18
MovieRental 11/3
Lamp 2/1
Shoes 8/10
Blu-Ray 1/16
Lamp 3/23
Textbook 11/11
Shoes 11/6
Phone 12/15
Lamp 1/26
Blu-Ray 4/4
Lamp 5/23
Textbook 9/8
Lamp 3/6
Shoes 10/13
Blu-Ray 10/1
Shoes 10/21
Song 2/22
Lamp 4/23
Shoes 2/5
Blu-Ray 8/1
Textbook 11/24
Lamp 7/13
Song 3/8
Textbook 8/7
Blu-Ray 6/10
Textbook 10/25
Song 3/15
Textbook 9/6
Song 9/26
Textbook 8/15
Song 2/16
Song 1/3
Textbook 11/6
Phone 3/8
Textbook 7/1
Textbook 8/23
Phone 11/6
Blu-Ray 6/2
Shoes 9/10
MovieRental 8/7
Lamp 12/26
Lamp 4/11
Phone 10/6
Textbook 7/20
MovieRental 11/1
MovieRental 4/13
Lamp 7/1
Phone 12/8
Blu-Ray 4/6
Blu-Ray 11/19
Blu-Ray 3/22
Song 4/3
Textbook 2/22
Song 4/5
Textbook 10/8
Textbook 1/24
Textbook 7/24
MovieRental 12/11
Lamp 10/17
Textbook 5/15
MovieRental 12/1
Phone 10/12
Phone 5/2
MovieRental 1/14
Song 9/5
MovieRental 3/8
Lamp 1/25
Shoes 1/26
Lamp 5/2
Lamp 11/22
Textbook 6/12
Textbook 8/8
MovieRental 5/23
MovieRental 4/23
MovieRental 10/6
Textbook 1/3
Phone 12/16
Textbook 4/4
Blu-Ray 7/18
Song 5/15
Phone 6/24
Textbook 10/17
Lamp 9/3
Song 4/6
Phone 2/12
Lamp 6/13
MovieRental 11/11
Blu-Ray 3/5
Blu-Ray 3/14
Shoes 9/20
MovieRental 1/8
Song 8/9
Shoes 2/13
Lamp 12/5
Shoes 5/19
Song 1/16
Phone 7/24
Blu-Ray 9/4
Blu-Ray 11/25
Lamp 4/23
Lamp 5/15
MovieRental 4/21
Phone 1/2
MovieRental 3/15
Blu-Ray 4/1
MovieRental 5/12
Textbook 8/25
Phone 8/23
Shoes 6/4
MovieRental 7/24
Song 5/24
Shoes 8/17
Textbook 10/2
Shoes 2/14
Song 5/19
Shoes 12/25
Phone 10/16
Phone 9/17
Song 9/1
MovieRental 11/15
Blu-Ray 11/10
Lamp 5/1
Shoes 9/19
Lamp 2/2
Shoes 7/21
Song 7/14
Phone 4/21
Shoes 6/16
Song 3/16
Shoes 5/3
Textbook 12/10
Lamp 8/17
Textbook 11/16
Shoes 5/4
Shoes 4/2
Lamp 2/14
Blu-Ray 5/16
Lamp 3/17
Textbook 1/10
Blu-Ray 12/14
MovieRental 5/4
Blu-Ray 4/24
MovieRental 5/5
Song 9/17
MovieRental 11/9
Textbook 9/24
Phone 11/7
Lamp 4/22
Lamp 6/15
Shoes 2/9
Song 4/12
Shoes 7/7
Textbook 11/19
MovieRental 9/11
Textbook 10/13
Phone 6/3
Phone 12/19
Shoes 2/26
Blu-Ray 12/4
Textbook 7/2
Textbook 11/13
Shoes 11/14
Lamp 5/21
Blu-Ray 6/14
Song 8/7
Lamp 1/3
MovieRental 3/14
Lamp 8/4
Textbook 7/15
Song 11/20
Song 12/13
Lamp 12/25
Shoes 2/3
Phone 4/14
Lamp 3/23
Shoes 4/10
Song 4/11
Song 8/14
Textbook 11/6
Song 8/1
Shoes 3/10
Song 5/23
Textbook 4/8
MovieRental 9/9
Shoes 7/21
MovieRental 11/21
MovieRental 11/9
Textbook 2/14
MovieRental 4/21
Song 6/17
Textbook 12/22
MovieRental 4/6
Blu-Ray 5/7
Song 3/8
Phone 2/7
Blu-Ray 6/10
Lamp 4/3
Song 5/14
Shoes 8/20
Lamp 5/2
MovieRental 4/22
Song 3/10
Lamp 10/3
Textbook 5/10
Lamp 9/17
Lamp 11/18
Lamp 4/4
Song 6/26
Textbook 10/1
Phone 4/13
Textbook 8/22
Song 7/26
Phone 4/13
Song 5/5
Shoes 1/25
Phone 8/12
Textbook 11/20
Blu-Ray 12/23
Song 9/19
Lamp 4/5
MovieRental 8/13
Textbook 2/9
Song 8/1
Blu-Ray 1/18
Song 3/8
Song 9/3
Lamp 7/15
Lamp 12/26
Textbook 2/25
Blu-Ray 12/16
Lamp 8/18
Shoes 1/22
Blu-Ray 2/4
Blu-Ray 12/2
MovieRental 3/21
Song 3/19
Lamp 9/24
Lamp 4/8
MovieRental 7/12
Lamp 6/2
Blu-Ray 6/13
Song 11/8
Lamp 7/22
Textbook 10/2
Lamp 5/5
Lamp 10/12
Shoes 12/24
Blu-Ray 9/1
Blu-Ray 3/19
Blu-Ray 9/16
Blu-Ray 8/16
Blu-Ray 9/7
Shoes 3/19
Shoes 7/14
Phone 12/13
Textbook 7/13
Song 7/15
Phone 9/10
Song 7/17
Song 3/2
Phone 6/1
Shoes 3/7
Blu-Ray 8/8
Shoes 1/25
Phone 6/19
Blu-Ray 3/12
Textbook 11/8
Blu-Ray 6/1
Blu-Ray 2/3
Textbook 12/20
Shoes 3/17
Textbook 4/13
Phone 6/17
Lamp 11/20
Lamp 7/18
MovieRental 5/17
Phone 11/13
Textbook 9/1
Song 4/2
Phone 10/2
Song 11/7
Song 12/25
Textbook 3/24
Song 5/6
Textbook 1/17
Phone 4/10
Textbook 4/8
Lamp 9/15
Lamp 10/9
Shoes 11/4
MovieRental 7/25
Lamp 5/22
Song 5/25
MovieRental 6/7
Lamp 7/21
Shoes 7/14
Textbook 9/15
Shoes 6/21
Song 9/9
Textbook 2/14
Song 9/11
Phone 6/21
MovieRental 10/17
Song 9/23
Phone 7/2
Phone 2/5
Shoes 9/1
Song 8/13
Shoes 6/15
MovieRental 6/26
Textbook 4/25
Shoes 9/16
Song 11/22
Blu-Ray 2/11
Phone 11/20
Blu-Ray 3/6
Textbook 11/20
Textbook 10/12
Shoes 5/4
Textbook 11/24
Song 12/24
Blu-Ray 3/8
Song 2/1
Blu-Ray 8/7
MovieRental 10/24
Lamp 4/10
Textbook 9/19
Textbook 6/25
Lamp 1/16
Lamp 10/16
Shoes 10/25
Lamp 10/21
Shoes 5/20
Song 2/13
Lamp 11/14
MovieRental 4/5
Blu-Ray 9/20
Blu-Ray 10/24
Song 5/15
Blu-Ray 2/7
Shoes 9/9
Song 4/22
MovieRental 2/10
MovieRental 10/16
MovieRental 2/22
Textbook 8/13
Textbook 8/2
Shoes 9/19
Song 12/26
Textbook 12/6
Blu-Ray 1/13
Phone 9/21
Song 9/5
Textbook 1/21
Blu-Ray 6/11
Song 1/19
Shoes 5/1
MovieRental 9/8
Blu-Ray 2/3
MovieRental 3/11
MovieRental 3/18
Textbook 12/4
Textbook 5/17
MovieRental 7/10
Phone 2/22
Song 6/6
Lamp 7/18
Phone 1/22
MovieRental 8/12
Lamp 9/26
Lamp 7/19
Textbook 4/23
Song 4/14
Blu-Ray 8/20
Phone 2/1
Phone 11/8
Blu-Ray 2/26
Blu-Ray 8/11
Song 5/17
Shoes 1/20
Blu-Ray 1/8
Shoes 11/20
Blu-Ray 2/1
MovieRental 8/17
Textbook 1/14
Song 5/19
Phone 8/22
Textbook 7/24
MovieRental 11/16
Textbook 2/9
Phone 6/5
Textbook 12/15
Textbook 3/16
Shoes 6/14
Song 7/3
Song 1/17
Blu-Ray 1/14
Song 11/12
Lamp 8/21
Blu-Ray 4/6
Textbook 3/11
Shoes 5/4
MovieRental 2/25
Textbook 6/19
Lamp 7/1
Lamp 9/22
Blu-Ray 10/1
Blu-Ray 2/17
Lamp 5/22
Phone 8/8
Phone 3/22
MovieRental 11/10
Song 1/7
Song 3/16
MovieRental 11/25
Blu-Ray 3/18
Textbook 11/15
Textbook 3/5
Textbook 7/17
Shoes 4/9
Phone 8/18
Textbook 3/3
Phone 9/6
MovieRental 8/9
Blu-Ray 8/25
Shoes 10/5
Lamp 12/14
Textbook 12/26
Lamp 5/25
MovieRental 4/5
Textbook 7/7
Textbook 10/9
Phone 8/23
Phone 1/17
Song 11/21
Lamp 8/8
MovieRental 11/18
Shoes 4/5
Blu-Ray 11/26
Song 10/8
Shoes 4/8
Textbook 6/14
Blu-Ray 9/26
Lamp 5/24
MovieRental 5/5
Blu-Ray 3/4
Song 8/1
Lamp 6/21
Phone 1/25
Lamp 11/10
Phone 1/19
MovieRental 2/2
Shoes 6/22
Shoes 7/21
MovieRental 4/4
Textbook 11/2
Lamp 4/10
Blu-Ray 11/12
Blu-Ray 7/24
Shoes 8/13
MovieRental 3/3
Blu-Ray 2/18
Phone 5/11
Textbook 10/18
Textbook 10/26
Shoes 4/3
Song 1/20
Song 6/26
Textbook 12/12
Textbook 8/4
Blu-Ray 10/3
Song 12/6
Phone 3/11
Blu-Ray 8/3
Shoes 5/14
MovieRental 2/4
MovieRental 12/8
Shoes 4/3
Blu-Ray 10/8
Textbook 10/13
Lamp 10/21
Phone 2/1
Blu-Ray 7/6
Shoes 6/17
Textbook 3/16
Phone 6/17
Song 9/17
Phone 6/15
Lamp 10/25
Blu-Ray 8/21
Blu-Ray 9/8
Lamp 4/17
Lamp 10/21
Song 12/22
Phone 1/21
MovieRental 4/5
Song 8/18
MovieRental 4/3
MovieRental 5/11
Blu-Ray 7/1
Textbook 5/21
Textbook 6/11
Phone 2/24
Blu-Ray 6/17
Lamp 7/8
Song 9/1
MovieRental 9/19
Shoes 1/5
Textbook 2/3
Shoes 5/15
Blu-Ray 7/2
Phone 6/3
Textbook 9/3
Shoes 10/17
Lamp 12/21
Blu-Ray 4/6
Lamp 11/21
MovieRental 1/21
Textbook 10/9
Textbook 7/1
MovieRental 9/3
MovieRental 3/17
Textbook 2/14
Phone 5/14
Blu-Ray 11/24
Textbook 4/7
Blu-Ray 11/26
Blu-Ray 1/18
Shoes 4/12
Lamp 12/14
Blu-Ray 7/13
Phone 12/14
Blu-Ray 2/19
Phone 5/22
Blu-Ray 7/25
Textbook 2/6
MovieRental 10/9
Phone 8/26
Song 9/14
MovieRental 11/18
Song 12/23
Song 2/14
Shoes 9/8
MovieRental 6/20
Blu-Ray 11/21
Lamp 12/12
Textbook 5/12
Lamp 3/16
MovieRental 9/1
Song 4/9
MovieRental 6/7
Song 5/3
Song 7/22
Song 6/3
Textbook 5/15
Phone 3/19
MovieRental 12/2
Shoes 6/13
Textbook 3/21
Shoes 8/3
Shoes 4/23
Textbook 8/11
MovieRental 2/3
Blu-Ray 9/3
Song 7/20
Lamp 6/8
MovieRental 9/18
Blu-Ray 12/6
Song 8/18
Lamp 7/5
Song 2/12
Shoes 11/13
Blu-Ray 9/2
Phone 12/10
Shoes 10/22
Song 7/20
Shoes 1/26
Phone 12/15
Phone 6/4
Song 5/5
Lamp 1/24
Blu-Ray 6/1
Textbook 2/12
Phone 1/25
Shoes 6/14
Phone 11/20
Lamp 11/3
Shoes 6/16
Phone 4/4
Song 11/10
Song 6/2
MovieRental 1/24
Phone 5/1
Phone 12/15
MovieRental 3/17
Song 10/6
Textbook 9/16
Textbook 5/16
Blu-Ray 12/9
Blu-Ray 2/25
Lamp 7/8
Lamp 9/14
Shoes 12/22
MovieRental 3/16
MovieRental 9/3
Blu-Ray 11/13
Lamp 8/23
Textbook 11/18
Lamp 5/22
Shoes 11/7
MovieRental 2/21
Song 4/21
Shoes 12/14
Song 12/6
Song 12/14
Textbook 5/19
Song 11/20
Textbook 5/23
Song 8/19
Blu-Ray 1/23
Textbook 4/2
Song 2/11
Shoes 10/16
MovieRental 12/2
Phone 3/16
Textbook 3/12
Textbook 6/3
Phone 11/1
Blu-Ray 4/5
MovieRental 9/2
Textbook 12/12
Lamp 10/4
Shoes 6/5
Lamp 5/15
Lamp 7/25
MovieRental 9/20
Phone 1/19
Textbook 10/4
MovieRental 6/4
Phone 12/14
Phone 12/1
MovieRental 3/1
MovieRental 6/18
Song 1/25
Textbook 1/7
Textbook 5/20
MovieRental 9/1
Shoes 4/26
Blu-Ray 7/21
Phone 12/20
Phone 11/15
Shoes 9/3
Phone 3/18
Shoes 12/22
Lamp 5/18
Blu-Ray 10/9
Shoes 6/16
Phone 11/5
Blu-Ray 6/6
Textbook 11/11
Textbook 11/23
Song 10/13
Blu-Ray 10/11
Lamp 7/4
Lamp 9/9
Shoes 9/18
Blu-Ray 6/18
MovieRental 10/4
Lamp 4/22
Song 2/9
MovieRental 9/25
Song 2/5
Textbook 6/16
MovieRental 6/12
Lamp 2/4
Lamp 11/9
MovieRental 5/19
Textbook 10/19
Textbook 6/18
Textbook 6/11
Textbook 8/19
Lamp 11/10
Textbook 1/12
Blu-Ray 6/10
Blu-Ray 2/4
Blu-Ray 9/8
Textbook 9/24
Song 2/9
MovieRental 6/20
MovieRental 11/9
Song 1/15
Shoes 11/3
Blu-Ray 6/26
Song 5/1
Phone 9/14
Textbook 1/13
Textbook 3/9
Textbook 8/12
Lamp 6/11
Blu-Ray 6/25
Shoes 11/6
Shoes 2/20
MovieRental 3/2
Shoes 3/2
Lamp 3/12
MovieRental 2/25
MovieRental 5/8
Shoes 4/13
Textbook 11/21
MovieRental 10/9
Lamp 6/6
Song 11/11
MovieRental 3/4
Textbook 4/12
Lamp 2/9
Phone 8/12
MovieRental 3/22
Song 12/13
Textbook 12/18
MovieRental 8/25
Phone 11/17
Textbook 11/23
Blu-Ray 12/21
Phone 11/18
Phone 6/10
Song 2/11
Textbook 1/21
Song 9/16
Phone 6/14
Shoes 6/3
Shoes 6/19
Phone 1/16
Textbook 5/16
Lamp 7/9
Shoes 9/15
Blu-Ray 9/9
Phone 2/1
Shoes 8/22
Blu-Ray 4/9
Song 6/8
Shoes 11/24
Blu-Ray 6/22
Song 1/3
Textbook 8/7
Blu-Ray 3/19
Lamp 2/17
Lamp 1/19
MovieRental 7/13
Song 5/26
MovieRental 5/5
Textbook 10/18
Song 12/6
Blu-Ray 9/21
Phone 11/10
Phone 2/2
MovieRental 6/6
Shoes 6/26
Textbook 4/3
Phone 6/12
Blu-Ray 10/22
Phone 4/8
Shoes 11/14
Phone 7/2
Lamp 10/4
Phone 3/11
Textbook 8/22
Shoes 12/24
Blu-Ray 11/25
Blu-Ray 1/7
Blu-Ray 5/8
Song 3/24
Blu-Ray 6/18
Lamp 6/24
Textbook 9/13
Phone 3/7
MovieRental 8/17
Blu-Ray 2/4
Shoes 1/26
Blu-Ray 7/19
Textbook 2/20
Phone 5/5
Shoes 2/25
Textbook 9/6
Shoes 7/6
Song 11/5
Textbook 3/5
MovieRental 5/19
Shoes 6/20
MovieRental 2/6
Phone 3/6
Lamp 12/16
Shoes 4/21
Phone 10/23
MovieRental 10/26
Lamp 5/3
Lamp 3/22
Phone 12/17
Lamp 2/3
Song 7/25
MovieRental 6/7
MovieRental 11/20
Textbook 11/22
Lamp 1/18
MovieRental 12/1
MovieRental 3/25
Phone 12/10
Phone 12/26
Blu-Ray 12/19
Phone 11/20
Phone 5/11
Textbook 8/16
Blu-Ray 6/11
Phone 10/4
Phone 4/6
Song 2/14
Lamp 8/16
Lamp 11/25
Song 7/9
MovieRental 5/4
Phone 1/3
Phone 11/3
MovieRental 4/7
Blu-Ray 3/21
Song 8/14
Lamp 4/26
Blu-Ray 9/14
Textbook 12/6
Textbook 2/20
Textbook 12/7
Lamp 5/21
Lamp 10/14
MovieRental 4/16
Song 11/25
Song 8/17
Shoes 11/10
MovieRental 3/12
MovieRental 2/16
Lamp 2/3
Lamp 4/19
Song 6/10
Lamp 10/3
Phone 2/1
Blu-Ray 11/3
Blu-Ray 7/18
MovieRental 5/5
MovieRental 5/4
Phone 6/4
Lamp 8/7
Song 3/7
Lamp 7/10
Textbook 12/22
Blu-Ray 4/23
Phone 12/6
Lamp 3/4
Textbook 12/22
Blu-Ray 5/14
MovieRental 10/21
Textbook 3/19
Shoes 7/14
Lamp 12/12
Song 8/26
Textbook 12/26
Song 9/2
Textbook 3/26
Lamp 3/23
Song 3/4
Song 9/7
Lamp 1/9
Blu-Ray 8/16
Textbook 8/2
Textbook 4/20
Song 8/10
MovieRental 6/15
MovieRental 12/5
Blu-Ray 9/3
Textbook 9/4
Phone 9/2
Phone 5/22
MovieRental 4/1
Textbook 5/14
Lamp 1/22
MovieRental 3/1
Shoes 12/19
Phone 3/18
Textbook 6/1
Textbook 3/3
Lamp 1/25
Song 3/2
Phone 4/11
MovieRental 4/10
Shoes 6/7
MovieRental 4/11
Lamp 3/22
Song 7/2
Phone 8/22
MovieRental 3/16
Song 5/4
Song 7/15
Shoes 10/26
Textbook 12/22
Phone 5/14
Blu-Ray 6/23
Lamp 7/16
Lamp 9/23
Lamp 12/21
Phone 3/20
Textbook 2/13
Shoes 11/21
Song 6/15
Phone 7/26
Textbook 11/4
Blu-Ray 9/19
Song 7/2
Textbook 12/9
Textbook 1/4
Phone 5/23
Phone 8/2
Phone 5/25
MovieRental 12/17
Textbook 6/2
MovieRental 10/2
MovieRental 4/19
Shoes 7/3
Textbook 7/5
MovieRental 10/7
Blu-Ray 11/11
MovieRental 8/10
Blu-Ray 6/23
Lamp 6/15
Phone 2/17
Shoes 11/6
Shoes 9/21
Textbook 4/18
Textbook 3/23
Textbook 9/15
Song 2/1
Textbook 1/3
Blu-Ray 11/15
Blu-Ray 9/5
MovieRental 2/25
Phone 1/18
MovieRental 12/13
Phone 5/5
Blu-Ray 11/21
Lamp 6/26
Lamp 12/10
Lamp 12/22
Song 8/7
Phone 3/4
Blu-Ray 8/23
Song 4/18
Phone 11/17
Blu-Ray 12/26
Phone 3/23
Blu-Ray 8/7
Textbook 2/7
Lamp 12/8
Lamp 8/23
Blu-Ray 8/5
Shoes 10/5
MovieRental 10/16
MovieRental 3/1
MovieRental 4/25
Textbook 7/9
Song 1/26
Phone 7/8
Blu-Ray 6/2
Lamp 10/19
Blu-Ray 11/4
Textbook 4/18
Lamp 11/26
Textbook 10/21
Shoes 5/23
Lamp 11/13
Textbook 2/1
Blu-Ray 8/15
Shoes 10/12
Song 4/13
Lamp 1/18
Blu-Ray 2/9
MovieRental 6/20
MovieRental 1/3
Lamp 9/23
Lamp 5/4
Textbook 6/6
Song 6/7
MovieRental 2/9
Textbook 7/19
Song 5/10
Blu-Ray 9/15
MovieRental 11/22
Blu-Ray 2/1
Lamp 9/15
Song 1/8
MovieRental 4/2
Shoes 12/20
Song 12/3
Textbook 7/22
Blu-Ray 6/11
Blu-Ray 1/26
MovieRental 11/1
Blu-Ray 10/16
Phone 4/24
Song 7/1
MovieRental 11/25
Phone 5/3
Phone 12/11
MovieRental 11/9
Blu-Ray 11/20
Textbook 12/7
Phone 12/13
Textbook 8/24
Phone 1/26
Blu-Ray 7/4
Song 7/7
Textbook 4/21
Shoes 3/23
Blu-Ray 7/25
Song 8/9
Textbook 2/21
Blu-Ray 6/15
Phone 6/15
Song 11/17
Shoes 3/6
Lamp 11/5
MovieRental 6/25
MovieRental 4/25
MovieRental 6/26
Shoes 6/12
Textbook 11/5
Phone 9/26
Shoes 7/23
Shoes 5/21
Phone 9/20
Blu-Ray 3/22
Blu-Ray 1/5
Song 6/6
Shoes 5/8
Shoes 9/21
Textbook 8/14
Shoes 1/3
Blu-Ray 12/21
Phone 4/8
Phone 1/7
Shoes 5/11
Blu-Ray 3/21
Phone 11/6
Song 4/19
Textbook 9/21
Shoes 3/24
Lamp 7/20
Blu-Ray 5/12
MovieRental 10/8
Phone 12/3
Shoes 7/1
Song 11/22
Song 8/26
Blu-Ray 9/15
MovieRental 4/11
Song 6/10
Textbook 7/15
Shoes 2/25
Phone 4/13
MovieRental 1/14
Song 1/15
Song 1/1
Phone 9/16
Textbook 11/22
MovieRental 10/13
Blu-Ray 8/2
Song 3/10
Phone 3/3
Phone 12/16
Phone 1/26
Lamp 2/12
Textbook 3/1
Blu-Ray 9/4
Phone 1/10
Lamp 11/6
Blu-Ray 2/23
Blu-Ray 2/14
Phone 6/24
Blu-Ray 3/23
Song 6/18
Textbook 10/22
Textbook 11/7
Blu-Ray 8/2
Phone 8/22
Shoes 12/25
Song 10/26
Song 11/16
Textbook 4/4
Phone 2/19
Textbook 1/24
MovieRental 9/2
Song 6/6
Blu-Ray 11/18
Lamp 10/20
Song 1/21
Song 10/12
Shoes 12/3
Song 2/3
Song 4/18
MovieRental 8/26
Lamp 4/19
Lamp 1/15
Blu-Ray 6/18
Phone 8/8
Lamp 1/23
Blu-Ray 12/26
Textbook 5/11
Textbook 9/5
Song 3/5
Song 12/25
Shoes 3/2
Blu-Ray 6/9
Shoes 5/1
Song 6/19
Blu-Ray 8/16
Phone 9/7
Song 6/14
Phone 12/21
Textbook 6/13
Song 12/16
Phone 11/24
MovieRental 11/10
MovieRental 10/11
Phone 6/16
Phone 7/8
Blu-Ray 1/21
MovieRental 12/21
Lamp 6/15
MovieRental 11/26
MovieRental 10/10
Textbook 3/5
Lamp 4/2
MovieRental 4/10
Phone 9/23
MovieRental 3/25
Textbook 1/26
Phone 2/4
MovieRental 12/23
Blu-Ray 12/11
Song 1/4
Lamp 9/12
MovieRental 5/8
Song 8/11
Lamp 9/15
Lamp 7/9
MovieRental 10/11
Phone 1/9
Lamp 3/1
Lamp 4/9
Blu-Ray 9/3
MovieRental 4/12
Phone 1/9
Textbook 3/6
Blu-Ray 5/14
Blu-Ray 6/2
Shoes 1/26
Lamp 12/21
Song 8/9
Blu-Ray 6/16
Phone 11/22
Blu-Ray 12/19
Textbook 12/9
Shoes 8/19
MovieRental 11/8
Shoes 10/22
MovieRental 6/22
Song 6/8
Shoes 2/6
Blu-Ray 4/4
Song 10/18
MovieRental 8/24
Textbook 7/23
Shoes 2/16
Lamp 2/2
Blu-Ray 10/23
MovieRental 10/26
Song 9/9
Blu-Ray 6/20
MovieRental 1/11
Phone 5/25
Blu-Ray 5/23
Song 12/26
Shoes 11/15
Textbook 12/21
Shoes 1/15
Shoes 2/12
Textbook 1/1
Textbook 12/3
Blu-Ray 12/19
Song 8/26
Blu-Ray 7/17
MovieRental 5/5
Shoes 2/9
Shoes 9/10
Shoes 11/10
Blu-Ray 7/16
Shoes 12/3
Song 6/25
Song 2/4
Lamp 2/12
Blu-Ray 1/26
MovieRental 6/10
Phone 1/4
MovieRental 2/6
Textbook 11/13
Song 9/1
Blu-Ray 8/6
Lamp 7/23
Lamp 6/24
Song 7/22
Song 6/12
Song 3/8
Song 4/14
Shoes 9/15
Song 8/1
Phone 1/6
Textbook 5/17
Phone 7/16
Textbook 8/12
Lamp 6/6
Song 1/26
Song 6/16
MovieRental 10/10
MovieRental 11/24
Textbook 1/12
Blu-Ray 5/17
Shoes 5/6
Blu-Ray 2/9
Shoes 3/8
Lamp 7/13
Lamp 1/25
Textbook 3/23
MovieRental 11/6
MovieRental 7/20
Shoes 4/19
Song 6/24
Lamp 12/3
Textbook 11/13
Phone 3/2
Song 10/21
Textbook 7/26
Phone 12/1
MovieRental 3/24
Textbook 9/24
Lamp 6/5
Song 4/2
Shoes 10/11
Lamp 4/21
Phone 8/26
Shoes 3/3
